2026-03-19 01:28:14.950: [INFO] VisibilityChanged: 0
2026-03-19 01:28:14.980: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.980: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.980: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.981: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.981: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.981: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.982: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.982: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.983: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.983: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.983: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:14.984: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:15.001: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:15.002: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:15.002: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:15.002: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:15.003: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:15.003: [INFO] BookmarkModelLoaded, ids_reassigned: 0
2026-03-19 01:28:15.003: [INFO] OnDoneLoading sync enabled: 0
2026-03-19 01:28:15.032: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-03-19 01:28:15.627: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-03-19 01:28:15.628: [INFO] Primary account changed.
2026-03-19 01:28:15.628: [INFO] OnPrimaryAccountChanged PrimaryAccountChangeEvent::Type::kSet
2026-03-19 01:28:15.630: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-03-19 01:28:15.640: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-03-19 01:28:17.650: [INFO] VisibilityChanged: 1
2026-03-19 01:28:18.765: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.766: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.766: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.766: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.766: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.767: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.767: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.767: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.767: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.768: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.768: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.768: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.768: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.768: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.769: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.769: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.769: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.769: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.770: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.771: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.771: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.771: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.771: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.772: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.772: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.772: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.772: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.772: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.773: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.773: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.773: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.773: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.774: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.774: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.774: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.774: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.774: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.775: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.775: [INFO] BookmarkNodeAdded, ABU: 0
2026-03-19 01:28:18.775: [INFO] BookmarkNodeAdded, ABU: 0
